fdcId,name,dravyaId,rule,key,contested,losers
6663,"Asparagus, canned, drained solids",dravya.asparagus,M1,asparagus,0,
6664,"Asparagus, frozen, unprepared",dravya.asparagus,M1,asparagus,0,
6665,"Asparagus, frozen, cooked, boiled, drained, without salt",dravya.asparagus,M1,asparagus,0,
6670,"Corn, sweet, yellow, canned, whole kernel, drained solids",dravya.corn,M1,corn,0,
6671,"Corn, sweet, yellow, canned, cream style, regular pack",dravya.corn,M1,corn,0,
6672,"Corn, sweet, yellow, canned, vacuum pack, regular pack",dravya.corn,M1,corn,0,
6673,"Corn, yellow, whole kernel, frozen, microwaved",dravya.corn,M1,corn,0,
6681,"Cucumber, peeled, raw",dravya.cucumber,M1,cucumber,0,
6683,"Dandelion greens, cooked, boiled, drained, without salt",dravya.dandelion-greens,M1,dandelion greens,0,
6685,"Eggplant, cooked, boiled, drained, without salt",dravya.eggplant,M1,eggplant,0,
6694,"Kale, cooked, boiled, drained, without salt",dravya.kale,M1,kale,0,
6695,"Kale, frozen, unprepared",dravya.kale,M1,kale,0,
6696,"Kale, frozen, cooked, boiled, drained, without salt",dravya.kale,M1,kale,0,
6704,"Lettuce, iceberg (includes crisphead types), raw",dravya.lettuce,M1,lettuce,0,
6705,"Lettuce, green leaf, raw",dravya.lettuce,M1,lettuce,0,
6713,"Mustard greens, cooked, boiled, drained, without salt",dravya.mustard-greens,M1,mustard greens,0,
6714,"Mustard greens, frozen, unprepared",dravya.mustard-greens,M1,mustard greens,0,
6715,"Mustard greens, frozen, cooked, boiled, drained, without salt",dravya.mustard-greens,M1,mustard greens,0,
6717,"Okra, cooked, boiled, drained, without salt",dravya.okra,M1,okra,0,
6718,"Okra, frozen, unprepared",dravya.okra,M1,okra,0,
6719,"Okra, frozen, cooked, boiled, drained, without salt",dravya.okra,M1,okra,0,
6728,"Pumpkin leaves, raw",dravya.pumpkin,M2,pumpkin,0,
6731,"Purslane, cooked, boiled, drained, without salt",dravya.purslane,M1,purslane,0,
6741,"Spinach, canned, regular pack, solids and liquids",dravya.spinach,M1,spinach,0,
6742,"Spinach, canned, regular pack, drained solids",dravya.spinach,M1,spinach,0,
6743,"Spinach, frozen, chopped or leaf, unprepared (Includes foods for USDA's Food Distribution Program)",dravya.spinach,M1,spinach,0,
6744,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt",dravya.spinach,M1,spinach,0,
6759,"Sweet potato leaves, raw",dravya.potato,M2,potato,0,
6760,"Sweet potato leaves, cooked, steamed, without salt",dravya.potato,M2,potato,0,
6761,"Sweet potato, canned, mashed",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
6762,"Sweet potato, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
6763,"Sweet potato, frozen, cooked, baked, without salt",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
6769,"Asparagus, cooked, boiled, drained, with salt",dravya.asparagus,M1,asparagus,0,
6770,"Asparagus, canned, no salt added, solids and liquids",dravya.asparagus,M1,asparagus,0,
6785,"Broccoli, leaves, raw",dravya.broccoli,M1,broccoli,0,
6786,"Broccoli, flower clusters, raw",dravya.broccoli,M1,broccoli,0,
6787,"Broccoli, stalks, raw",dravya.broccoli,M1,broccoli,0,
6791,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",dravya.cabbage,M1,cabbage,0,
6792,"Cabbage, common (danish, domestic, and pointed types), stored, raw",dravya.cabbage,M1,cabbage,0,
6793,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, with salt",dravya.cabbage,M1,cabbage,0,
6798,"Celery, cooked, boiled, drained, with salt",dravya.celery,M1,celery,0,
6799,"Chard, swiss, cooked, boiled, drained, with salt",dravya.swiss-chard,M1,chard,0,
6800,"Chayote, fruit, cooked, boiled, drained, with salt",dravya.chayote,M1,chayote,0,
6801,"Corn, sweet, yellow, canned, no salt added, solids and liquids (Includes foods for USDA's Food Distribution Program)",dravya.corn,M1,corn,0,
6802,"Corn, sweet, yellow, canned, cream style, no salt added",dravya.corn,M1,corn,0,
6803,"Corn, sweet, yellow, canned, vacuum pack, no salt added",dravya.corn,M1,corn,0,
6804,"Corn, sweet, yellow, frozen, kernels, cut off cob, boiled, drained, with salt",dravya.corn,M1,corn,0,
6805,"Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, with salt",dravya.corn,M1,corn,0,
6807,"Dandelion greens, cooked, boiled, drained, with salt",dravya.dandelion-greens,M1,dandelion greens,0,
6808,"Eggplant, cooked, boiled, drained, with salt",dravya.eggplant,M1,eggplant,0,
6811,"Kale, cooked, boiled, drained, with salt",dravya.kale,M1,kale,0,
6812,"Kale, frozen, cooked, boiled, drained, with salt",dravya.kale,M1,kale,0,
6813,"Kohlrabi, cooked, boiled, drained, with salt",dravya.kohlrabi,M1,kohlrabi,0,
6816,"Corn, sweet, white, canned, whole kernel, no salt added, solids and liquids",dravya.corn,M1,corn,0,
6817,"Corn, sweet, white, canned, whole kernel, drained solids",dravya.corn,M1,corn,0,
6818,"Corn, sweet, white, canned, cream style, regular pack",dravya.corn,M1,corn,0,
6819,"Corn, sweet, white, canned, cream style, no salt added",dravya.corn,M1,corn,0,
6820,"Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, with salt",dravya.corn,M1,corn,0,
6821,"Corn, sweet, white, frozen, kernels on cob, unprepared",dravya.corn,M1,corn,0,
6822,"Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, without salt",dravya.corn,M1,corn,0,
6823,"Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, with salt",dravya.corn,M1,corn,0,
6845,"Cauliflower, green, raw",dravya.cauliflower,M1,cauliflower,0,
6846,"Cauliflower, green, cooked, no salt added",dravya.cauliflower,M1,cauliflower,0,
6847,"Cauliflower, green, cooked, with salt",dravya.cauliflower,M1,cauliflower,0,
6859,"Broccoli, chinese, raw",dravya.broccoli,M1,broccoli,0,
7115,"Corn flour, masa, enriched, white",dravya.corn,M2,corn,0,
7116,"Corn flour, yellow, degermed, unenriched",dravya.corn,M2,corn,0,
7117,"Corn flour, masa, unenriched, white",dravya.corn,M2,corn,0,
7126,Oats (Includes foods for USDA's Food Distribution Program),dravya.oats,M1,oats,0,
7135,"Rice flour, white, unenriched",dravya.rice-flour,M1,rice flour,0,
7136,"Semolina, enriched",dravya.semolina,M1,semolina,0,
7169,"Corn flour, whole-grain, white",dravya.corn,M2,corn,0,
7170,"Corn flour, yellow, masa, enriched",dravya.corn,M2,corn,0,
7186,"Ginger root, pickled, canned, with artificial sweetener",dravya.ginger-fresh,M1,ginger root,0,
7222,"Salmon, red (sockeye), filets with skin, smoked (Alaska Native)",dravya.salmon,M1,salmon,0,
7271,"Vermicelli, made from soy",dravya.vermicelli,M1,vermicelli,0,
7273,"Chicken, meatless",dravya.broiler-chicken,M1,chicken,0,
7277,"Cabbage, japanese style, fresh, pickled",dravya.cabbage,M1,cabbage,0,
7278,"Cabbage, mustard, salted",dravya.cabbage,M1,cabbage,0,
7279,"Eggplant, pickled",dravya.eggplant,M1,eggplant,0,
7293,"Pork, cured, ham, boneless, low sodium, extra lean and regular, roasted",dravya.pork,M1,pork,0,
7307,"Orange juice, chilled, includes from concentrate, with added calcium",dravya.orange-juice,M1,orange juice,1,dravya.orange
7308,"Orange juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added calcium",dravya.orange-juice,M1,orange juice,1,dravya.orange
7309,"Orange juice, frozen concentrate, unsweetened, undiluted, with added calcium",dravya.orange-juice,M1,orange juice,1,dravya.orange
7310,"Orange juice, frozen concentrate, unsweetened, undiluted",dravya.orange-juice,M1,orange juice,1,dravya.orange
7314,"Papaya, canned, heavy syrup, drained",dravya.papaya,M1,papaya,0,
7331,"Pineapple, canned, heavy syrup pack, solids and liquids",dravya.pineapple,M1,pineapple,0,
7332,"Pineapple, canned, extra heavy syrup pack, solids and liquids",dravya.pineapple,M1,pineapple,0,
7333,"Pineapple, frozen, chunks, sweetened",dravya.pineapple,M1,pineapple,0,
7334,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",dravya.pineapple,M2,pineapple,0,
7335,"Pineapple juice, frozen concentrate, unsweetened, undiluted",dravya.pineapple,M2,pineapple,0,
7354,"Broccoli, cooked, boiled, drained, without salt",dravya.broccoli,M1,broccoli,0,
7355,"Broccoli, frozen, chopped, unprepared",dravya.broccoli,M1,broccoli,0,
7356,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",dravya.broccoli,M1,broccoli,0,
7357,"Broccoli, frozen, spears, unprepared (Includes foods for USDA's Food Distribution Program)",dravya.broccoli,M1,broccoli,0,
7363,"Cabbage, cooked, boiled, drained, without salt",dravya.cabbage,M1,cabbage,0,
7364,"Cabbage, red, raw",dravya.cabbage,M1,cabbage,0,
7365,"Cabbage, red, cooked, boiled, drained, without salt",dravya.cabbage,M1,cabbage,0,
7366,"Cabbage, chinese (pe-tsai), raw",dravya.cabbage,M1,cabbage,0,
7367,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, without salt",dravya.cabbage,M1,cabbage,0,
7376,"Celery, cooked, boiled, drained, without salt",dravya.celery,M1,celery,0,
7385,"Corn, sweet, yellow, raw",dravya.corn,M1,corn,0,
7386,"Corn, sweet, yellow, cooked, boiled, drained, without salt",dravya.corn,M1,corn,0,
7459,"Yam, cooked, boiled, drained, or baked, without salt",dravya.yam,M1,yam,0,
7470,"Sweet potato, canned, syrup pack, solids and liquids",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
7471,"Sweet potato, canned, syrup pack, drained solids",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
7475,"Sweet potato, cooked, candied, home-prepared",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
7482,"Radish seeds, sprouted, raw",dravya.radish,M2,radish,0,
7485,"Okra, cooked, boiled, drained, with salt",dravya.okra,M1,okra,0,
7486,"Okra, frozen, cooked, boiled, drained, with salt",dravya.okra,M1,okra,0,
7506,"Pumpkin, flowers, cooked, boiled, drained, with salt",dravya.pumpkin,M1,pumpkin,0,
7507,"Pumpkin leaves, cooked, boiled, drained, with salt",dravya.pumpkin,M2,pumpkin,0,
7508,"Purslane, cooked, boiled, drained, with salt",dravya.purslane,M1,purslane,0,
7510,"Spinach, canned, no salt added, solids and liquids",dravya.spinach,M1,spinach,0,
7511,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt",dravya.spinach,M1,spinach,0,
7520,"Sweet potato leaves, cooked, steamed, with salt",dravya.potato,M2,potato,0,
7521,"Sweet potato, cooked, baked in skin, flesh, with salt",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
7531,"Seeds, breadfruit seeds, raw",dravya.breadfruit,M2,breadfruit,0,
7532,"Seeds, breadfruit seeds, boiled",dravya.breadfruit,M2,breadfruit,0,
7536,"Seeds, lotus seeds, dried",dravya.lotus-seed,M1,lotus seeds,0,
7538,"Seeds, sesame seeds, whole, roasted and toasted",dravya.sesame-seed,M1,sesame seeds,0,
7547,"Nuts, almond paste",dravya.almond,M2,almond,0,
7656,"Barley, pearled, cooked",dravya.barley,M1,barley,0,
7661,"Corn flour, whole-grain, yellow",dravya.corn,M2,corn,0,
7693,"Beet greens, cooked, boiled, drained, without salt",dravya.beet-greens,M1,beet greens,0,
7697,"Broccoli, frozen, spears, cooked, boiled, drained, without salt",dravya.broccoli,M1,broccoli,0,
7705,"Cabbage, savoy, raw",dravya.cabbage,M1,cabbage,0,
7706,"Cabbage, savoy, cooked, boiled, drained, without salt",dravya.cabbage,M1,cabbage,0,
7707,"Cabbage, chinese (pak-choi), raw",dravya.cabbage,M1,cabbage,0,
7708,"Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt",dravya.cabbage,M1,cabbage,0,
7709,"Cabbage, kimchi",dravya.cabbage,M1,cabbage,0,
7714,"Cauliflower, cooked, boiled, drained, without salt",dravya.cauliflower,M1,cauliflower,0,
7715,"Cauliflower, frozen, unprepared",dravya.cauliflower,M1,cauliflower,0,
7716,"Cauliflower, frozen, cooked, boiled, drained, without salt",dravya.cauliflower,M1,cauliflower,0,
7718,"Chard, swiss, cooked, boiled, drained, without salt",dravya.swiss-chard,M1,chard,0,
7720,"Chayote, fruit, cooked, boiled, drained, without salt",dravya.chayote,M1,chayote,0,
7726,"Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids",dravya.corn,M1,corn,0,
7775,"Tomato juice, canned, with salt added",dravya.tomato,M2,tomato,0,
7778,Tomato powder,dravya.tomato,M2,tomato,0,
7795,"Winged bean leaves, raw",dravya.winged-bean,M2,winged bean,0,
7801,"Drumstick pods, cooked, boiled, drained, without salt",dravya.drumstick,M1,drumstick pods,0,
7808,"Carrot juice, canned",dravya.carrot-juice,M1,carrot juice,1,dravya.carrot
7817,"Carrot, dehydrated",dravya.carrot,M1,carrot,0,
7820,"Mustard greens, cooked, boiled, drained, with salt",dravya.mustard-greens,M1,mustard greens,0,
7821,"Mustard greens, frozen, cooked, boiled, drained, with salt",dravya.mustard-greens,M1,mustard greens,0,
7843,"Pumpkin, cooked, boiled, drained, with salt",dravya.pumpkin,M1,pumpkin,0,
7844,"Pumpkin, canned, with salt",dravya.pumpkin,M1,pumpkin,0,
7848,"Spinach, cooked, boiled, drained, with salt",dravya.spinach,M1,spinach,0,
7858,"Sweet potato, cooked, boiled, without skin, with salt",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
7859,"Sweet potato, frozen, cooked, baked, with salt",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
7862,"Tomato juice, canned, without salt added",dravya.tomato,M2,tomato,0,
7867,"Winged bean, immature seeds, cooked, boiled, drained, with salt",dravya.winged-bean,M1,winged bean,0,
7868,"Yam, cooked, boiled, drained, or baked, with salt",dravya.yam,M1,yam,0,
7911,"Seeds, breadfruit seeds, roasted",dravya.breadfruit,M2,breadfruit,0,
7983,"Amaranth grain, cooked",dravya.amaranth-grain,M1,amaranth grain,0,
7984,Arrowroot flour,dravya.arrowroot,M2,arrowroot,0,
7987,"Buckwheat flour, whole-groat",dravya.buckwheat,M2,buckwheat,0,
8118,"Whey, acid, fluid",dravya.whey,M1,whey,0,
8125,"Egg, whole, raw, frozen, salted, pasteurized",dravya.chicken-egg,M1,egg,0,
8127,"Egg, white, dried, stabilized, glucose reduced",dravya.chicken-egg,M1,egg,0,
8145,"Spices, celery seed",dravya.celery-seed,M1,celery seed,1,dravya.celery
8152,"Spices, mace, ground",dravya.mace,M1,mace,0,
8153,"Spices, marjoram, dried",dravya.marjoram,M1,marjoram,0,
8160,"Spices, sage, ground",dravya.sage,M1,sage,0,
8224,"Oil, soybean, salad or cooking, (partially hydrogenated)",dravya.soybean,M1,soybean,0,
8241,"Oil, corn, industrial and retail, all purpose salad or cooking",dravya.corn,M1,corn,0,
8257,"Chicken, broilers or fryers, meat and skin and giblets and neck, raw",dravya.broiler-chicken,M1,chicken,0,
8258,"Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, batter",dravya.broiler-chicken,M1,chicken,0,
8259,"Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, flour",dravya.broiler-chicken,M1,chicken,0,
8260,"Chicken, broilers or fryers, meat and skin and giblets and neck, roasted",dravya.broiler-chicken,M1,chicken,0,
8261,"Chicken, broilers or fryers, meat and skin, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8263,"Chicken, broilers or fryers, meat only, cooked, fried",dravya.broiler-chicken,M1,chicken,0,
8264,"Chicken, broilers or fryers, meat only, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8265,"Chicken, broilers or fryers, skin only, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8266,"Chicken, broilers or fryers, skin only, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8267,"Chicken, broilers or fryers, giblets, raw",dravya.broiler-chicken,M1,chicken,0,
8268,"Chicken, broilers or fryers, giblets, cooked, fried",dravya.broiler-chicken,M1,chicken,0,
8269,"Chicken, heart, all classes, cooked, simmered",dravya.broiler-chicken,M1,chicken,0,
8270,"Chicken, liver, all classes, raw",dravya.broiler-chicken,M1,chicken,0,
8271,"Chicken, liver, all classes, cooked, simmered",dravya.broiler-chicken,M1,chicken,0,
8272,"Chicken, broilers or fryers, light meat, meat and skin, raw",dravya.broiler-chicken,M1,chicken,0,
8273,"Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, batter",dravya.broiler-chicken,M1,chicken,0,
8274,"Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, flour",dravya.broiler-chicken,M1,chicken,0,
8275,"Chicken, broilers or fryers, dark meat, meat and skin, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8276,"Chicken, broilers or fryers, dark meat, meat and skin, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8277,"Chicken, broilers or fryers, dark meat, meat only, raw",dravya.broiler-chicken,M1,chicken,0,
8278,"Chicken, broilers or fryers, dark meat, meat only, cooked, fried",dravya.broiler-chicken,M1,chicken,0,
8279,"Chicken, broilers or fryers, dark meat, meat only, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8280,"Chicken, broilers or fryers, dark meat, meat only, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8281,"Chicken, broilers or fryers, back, meat and skin, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8282,"Chicken, broilers or fryers, back, meat and skin, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8283,"Chicken, broilers or fryers, back, meat only, raw",dravya.broiler-chicken,M1,chicken,0,
8284,"Chicken, broilers or fryers, back, meat only, cooked, fried",dravya.broiler-chicken,M1,chicken,0,
8285,"Chicken, broilers or fryers, breast, meat and skin, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8286,"Chicken, broilers or fryers, breast, meat and skin, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8287,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",dravya.broiler-chicken,M1,chicken,0,
8288,"Chicken, broilers or fryers, breast, meat only, cooked, fried",dravya.broiler-chicken,M1,chicken,0,
8291,"Turkey, whole, meat and skin, raw",dravya.turkey,M1,turkey,0,
8292,"Turkey, whole, skin (light and dark), roasted",dravya.turkey,M1,turkey,0,
8293,"Turkey, whole, giblets, raw",dravya.turkey,M1,turkey,0,
8294,"Turkey, whole, giblets, cooked, simmered",dravya.turkey,M1,turkey,0,
8295,"Turkey, gizzard, all classes, raw",dravya.turkey,M1,turkey,0,
8296,"Turkey, whole, neck, meat only, raw",dravya.turkey,M1,turkey,0,
8297,"Turkey, whole, neck, meat only, cooked, simmered",dravya.turkey,M1,turkey,0,
8298,"Turkey, whole, light meat, meat and skin, raw",dravya.turkey,M1,turkey,0,
8299,"Turkey, whole, light meat, meat and skin, cooked, roasted",dravya.turkey,M1,turkey,0,
8300,"Turkey, whole, dark meat, meat only, raw",dravya.turkey,M1,turkey,0,
8301,"Turkey, whole, dark meat, cooked, roasted",dravya.turkey,M1,turkey,0,
8302,"Turkey, all classes, back, meat and skin, cooked, roasted",dravya.turkey,M1,turkey,0,
8303,"Turkey, all classes, breast, meat and skin, raw",dravya.turkey,M1,turkey,0,
8304,"Turkey, all classes, wing, meat and skin, cooked, roasted",dravya.turkey,M1,turkey,0,
8305,"Turkey, fryer-roasters, meat and skin, cooked, roasted",dravya.turkey,M1,turkey,0,
8306,"Turkey, whole, back, meat only, raw",dravya.turkey,M1,turkey,0,
8307,"Turkey, whole, back, meat only, cooked, roasted",dravya.turkey,M1,turkey,0,
8308,"Turkey, whole, breast, meat only, raw",dravya.turkey,M1,turkey,0,
8309,"Chicken, canned, meat only, with broth",dravya.broiler-chicken,M1,chicken,0,
8311,"Turkey, canned, meat only, with broth",dravya.turkey,M1,turkey,0,
8312,"Turkey, diced, light and dark meat, seasoned",dravya.turkey,M1,turkey,0,
8313,"Turkey sticks, breaded, battered, fried",dravya.turkey,M2,turkey,0,
8317,"Chicken, cornish game hens, meat and skin, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8318,"Chicken, cornish game hens, meat only, raw",dravya.broiler-chicken,M1,chicken,0,
8319,"Chicken, cornish game hens, meat only, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8320,"Chicken, canned, no broth",dravya.broiler-chicken,M1,chicken,0,
8321,"Chicken, wing, frozen, glazed, barbecue flavored",dravya.broiler-chicken,M1,chicken,0,
8324,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",dravya.broiler-chicken,M1,chicken,0,
8325,"Chicken, wing, frozen, glazed, barbecue flavored, heated (conventional oven)",dravya.broiler-chicken,M1,chicken,0,
8326,"Chicken, ground, crumbles, cooked, pan-browned",dravya.broiler-chicken,M1,chicken,0,
8327,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",dravya.broiler-chicken,M1,chicken,0,
8328,"Chicken, feet, boiled",dravya.broiler-chicken,M1,chicken,0,
8329,"Chicken, broilers or fryers, rotisserie, original seasoning, thigh, meat only, cooked",dravya.broiler-chicken,M1,chicken,0,
8330,"Chicken, broilers or fryers, rotisserie, original seasoning, wing, meat only, cooked",dravya.broiler-chicken,M1,chicken,0,
8331,"Chicken, broilers or fryers, rotisserie, original seasoning, back, meat and skin, cooked",dravya.broiler-chicken,M1,chicken,0,
8332,"Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat and skin, cooked",dravya.broiler-chicken,M1,chicken,0,
8333,"Chicken, broiler, rotisserie, BBQ, back, meat and skin",dravya.broiler-chicken,M1,chicken,0,
8334,"Chicken, broiler, rotisserie, BBQ, breast, meat and skin",dravya.broiler-chicken,M1,chicken,0,
8335,"Chicken, broiler, rotisserie, BBQ, drumstick, meat and skin",dravya.broiler-chicken,M1,chicken,0,
8336,"Chicken, broiler, rotisserie, BBQ, thigh, meat and skin",dravya.broiler-chicken,M1,chicken,0,
8337,"Turkey, drumstick, from whole bird, meat only, with added solution, roasted",dravya.turkey,M1,turkey,0,
8338,"Turkey, thigh, from whole bird, meat only, with added solution, raw",dravya.turkey,M1,turkey,0,
8339,"Turkey, retail parts, breast, meat and skin, with added solution, raw",dravya.turkey,M1,turkey,0,
8340,"Turkey, thigh, from whole bird, meat only, with added solution, roasted",dravya.turkey,M1,turkey,0,
8341,"Turkey, retail parts, wing, meat and skin, raw",dravya.turkey,M1,turkey,0,
8342,"Turkey, retail parts, wing, meat and skin, cooked, roasted",dravya.turkey,M1,turkey,0,
8343,"Turkey, retail parts, drumstick, meat and skin, raw",dravya.turkey,M1,turkey,0,
8344,"Turkey, retail parts, drumstick, meat and skin, cooked, roasted",dravya.turkey,M1,turkey,0,
8345,"Turkey, drumstick, from whole bird, meat only, raw",dravya.turkey,M1,turkey,0,
8346,"Turkey, retail parts, thigh, meat and skin, cooked, roasted",dravya.turkey,M1,turkey,0,
8347,"Turkey, back, from whole bird, meat and skin, with added solution, raw",dravya.turkey,M1,turkey,0,
8348,"Turkey, back, from whole bird, meat and skin, with added solution, roasted",dravya.turkey,M1,turkey,0,
8349,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",dravya.broiler-chicken,M1,chicken,0,
8478,"Whey, acid, dried",dravya.whey,M1,whey,0,
8479,"Whey, sweet, fluid",dravya.whey,M1,whey,0,
8480,"Whey, sweet, dried",dravya.whey,M1,whey,0,
8511,"Spices, garlic powder",dravya.garlic,M2,garlic,0,
8513,"Spices, onion powder",dravya.onion,M2,onion,0,
8579,"Oil, soybean, salad or cooking",dravya.soybean,M1,soybean,0,
8595,"Oil, hazelnut",dravya.hazelnut,M1,hazelnut,0,
8607,"Oil, flaxseed, contains added sliced flaxseed",dravya.flaxseed,M1,flaxseed,0,
8610,"Chicken, broiler, rotisserie, BBQ, breast, meat only",dravya.broiler-chicken,M1,chicken,0,
8611,"Chicken, broilers or fryers, meat and skin and giblets and neck, stewed",dravya.broiler-chicken,M1,chicken,0,
8612,"Chicken, broilers or fryers, meat and skin, raw",dravya.broiler-chicken,M1,chicken,0,
8613,"Chicken, broilers or fryers, meat and skin, cooked, fried, batter",dravya.broiler-chicken,M1,chicken,0,
8614,"Chicken, broilers or fryers, meat and skin, cooked, fried, flour",dravya.broiler-chicken,M1,chicken,0,
8615,"Chicken, broilers or fryers, meat and skin, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8616,"Chicken, broilers or fryers, meat only, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8617,"Chicken, broilers or fryers, skin only, raw",dravya.broiler-chicken,M1,chicken,0,
8618,"Chicken, broilers or fryers, skin only, cooked, fried, batter",dravya.broiler-chicken,M1,chicken,0,
8619,"Chicken, broilers or fryers, skin only, cooked, fried, flour",dravya.broiler-chicken,M1,chicken,0,
8620,"Chicken, broilers or fryers, giblets, cooked, simmered",dravya.broiler-chicken,M1,chicken,0,
8621,"Chicken, gizzard, all classes, raw",dravya.broiler-chicken,M1,chicken,0,
8622,"Chicken, gizzard, all classes, cooked, simmered",dravya.broiler-chicken,M1,chicken,0,
8623,"Chicken, heart, all classes, raw",dravya.broiler-chicken,M1,chicken,0,
8624,"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, batter",dravya.broiler-chicken,M1,chicken,0,
8625,"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, flour",dravya.broiler-chicken,M1,chicken,0,
8626,"Chicken, broilers or fryers, light meat, meat and skin, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8627,"Chicken, broilers or fryers, light meat, meat and skin, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8628,"Chicken, broilers or fryers, dark meat, meat and skin, raw",dravya.broiler-chicken,M1,chicken,0,
8629,"Chicken, broilers or fryers, light meat, meat only, raw",dravya.broiler-chicken,M1,chicken,0,
8630,"Chicken, broilers or fryers, light meat, meat only, cooked, fried",dravya.broiler-chicken,M1,chicken,0,
8631,"Chicken, broilers or fryers, light meat, meat only, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8632,"Chicken, broilers or fryers, light meat, meat only, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8633,"Chicken, broilers or fryers, separable fat, raw",dravya.broiler-chicken,M1,chicken,0,
8634,"Chicken, broilers or fryers, back, meat and skin, raw",dravya.broiler-chicken,M1,chicken,0,
8635,"Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter",dravya.broiler-chicken,M1,chicken,0,
8636,"Chicken, broilers or fryers, back, meat and skin, cooked, fried, flour",dravya.broiler-chicken,M1,chicken,0,
8637,"Chicken, broilers or fryers, back, meat only, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8638,"Chicken, broilers or fryers, back, meat only, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8639,"Chicken, broilers or fryers, breast, meat and skin, raw",dravya.broiler-chicken,M1,chicken,0,
8640,"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, batter",dravya.broiler-chicken,M1,chicken,0,
8641,"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, flour",dravya.broiler-chicken,M1,chicken,0,
8642,"Chicken, broilers or fryers, breast, meat only, cooked, roasted",dravya.broiler-chicken,M1,chicken,0,
8643,"Chicken, broilers or fryers, breast, meat only, cooked, stewed",dravya.broiler-chicken,M1,chicken,0,
8644,"Turkey, whole, meat and skin, cooked, roasted",dravya.turkey,M1,turkey,0,
8646,"Turkey, whole, meat only, cooked, roasted",dravya.turkey,M1,turkey,0,
8647,"Turkey, whole, skin (light and dark), raw",dravya.turkey,M1,turkey,0,
8648,"Turkey, all classes, gizzard, cooked, simmered",dravya.turkey,M1,turkey,0,
8649,"Turkey, all classes, heart, raw",dravya.turkey,M1,turkey,0,
8650,"Turkey, all classes, heart, cooked, simmered",dravya.turkey,M1,turkey,0,
